radius,xi,mass,luminosity,pressure,temperature,density,egr,theta,y
6.0552e+007,0.600886,6.51593e+028,7.59673e+025,9.89698e+015,1.26656e+007,64429.6,0.000990653,0.945192,0.0644146
6.1248e+007,0.607793,6.72649e+028,7.8034e+025,9.84496e+015,1.26489e+007,64175.4,0.000981559,0.943948,0.0665606
6.1944e+007,0.614699,6.941e+028,8.012e+025,9.79264e+015,1.26321e+007,63919.5,0.000972449,0.942691,0.0687469
6.264e+007,0.621606,7.15947e+028,8.22247e+025,9.74003e+015,1.26151e+007,63661.8,0.000963325,0.941423,0.0709736
6.3336e+007,0.628513,7.38192e+028,8.43472e+025,9.68715e+015,1.25979e+007,63402.3,0.000954189,0.940142,0.0732407
6.4032e+007,0.635419,7.60834e+028,8.64871e+025,9.63399e+015,1.25806e+007,63141.2,0.000945046,0.93885,0.0755485
6.4728e+007,0.642326,7.83876e+028,8.86435e+025,9.58058e+015,1.25631e+007,62878.5,0.000935896,0.937546,0.0778968
6.5424e+007,0.649233,8.07316e+028,9.08158e+025,9.52692e+015,1.25455e+007,62614.2,0.000926742,0.93623,0.0802858
6.612e+007,0.65614,8.31156e+028,9.30033e+025,9.47302e+015,1.25277e+007,62348.3,0.000917586,0.934903,0.0827156
6.6816e+007,0.663046,8.55397e+028,9.52054e+025,9.41889e+015,1.25098e+007,62080.9,0.000908431,0.933565,0.0851861
6.7512e+007,0.669953,8.80037e+028,9.74213e+025,9.36455e+015,1.24917e+007,61812.1,0.000899278,0.932215,0.0876975
6.8208e+007,0.67686,9.05079e+028,9.96503e+025,9.31e+015,1.24735e+007,61541.8,0.000890131,0.930855,0.0902497
6.8904e+007,0.683767,9.30521e+028,1.01892e+026,9.25525e+015,1.24551e+007,61270.2,0.000880991,0.929483,0.0928428
6.96e+007,0.690673,9.56365e+028,1.04145e+026,9.20032e+015,1.24366e+007,60997.3,0.00087186,0.928101,0.0954767
7.0296e+007,0.69758,9.82609e+028,1.06409e+026,9.1452e+015,1.24179e+007,60723,0.00086274,0.926708,0.0981515
7.0992e+007,0.704487,1.00925e+029,1.08684e+026,9.08992e+015,1.23991e+007,60447.5,0.000853634,0.925304,0.100867
7.1688e+007,0.711394,1.0363e+029,1.10968e+026,9.03447e+015,1.23801e+007,60170.7,0.000844543,0.92389,0.103624
7.2384e+007,0.7183,1.06375e+029,1.13261e+026,8.97888e+015,1.2361e+007,59892.8,0.00083547,0.922465,0.106421
7.308e+007,0.725207,1.09159e+029,1.15562e+026,8.92314e+015,1.23418e+007,59613.8,0.000826415,0.921031,0.109259
7.3776e+007,0.732114,1.11984e+029,1.17871e+026,8.86728e+015,1.23224e+007,59333.6,0.000817382,0.919586,0.112138
7.4472e+007,0.73902,1.14848e+029,1.20186e+026,8.81129e+015,1.23029e+007,59052.4,0.000808371,0.918131,0.115057
7.5168e+007,0.745927,1.17752e+029,1.22508e+026,8.75519e+015,1.22833e+007,58770.2,0.000799386,0.916666,0.118017
7.5864e+007,0.752834,1.20697e+029,1.24835e+026,8.69898e+015,1.22636e+007,58487,0.000790426,0.915191,0.121018
7.656e+007,0.759741,1.2368e+029,1.27167e+026,8.64268e+015,1.22437e+007,58202.9,0.000781495,0.913706,0.124059
7.7256e+007,0.766647,1.26704e+029,1.29503e+026,8.58629e+015,1.22236e+007,57917.8,0.000772594,0.912212,0.12714
7.7952e+007,0.773554,1.29767e+029,1.31842e+026,8.52982e+015,1.22035e+007,57631.9,0.000763724,0.910709,0.130262
7.8648e+007,0.780461,1.32869e+029,1.34184e+026,8.47328e+015,1.21832e+007,57345.2,0.000754887,0.909196,0.133424
7.9344e+007,0.787368,1.36011e+029,1.36528e+026,8.41668e+015,1.21628e+007,57057.7,0.000746085,0.907674,0.136626
8.004e+007,0.794274,1.39192e+029,1.38873e+026,8.36003e+015,1.21423e+007,56769.4,0.000737319,0.906143,0.139868
8.0736e+007,0.801181,1.42412e+029,1.41219e+026,8.30333e+015,1.21217e+007,56480.4,0.00072859,0.904602,0.14315
8.1432e+007,0.808088,1.4567e+029,1.43565e+026,8.2466e+015,1.21009e+007,56190.7,0.000719901,0.903053,0.146471
8.2128e+007,0.814995,1.48968e+029,1.45911e+026,8.18983e+015,1.208e+007,55900.4,0.000711252,0.901495,0.149832
8.2824e+007,0.821901,1.52305e+029,1.48255e+026,8.13305e+015,1.2059e+007,55609.4,0.000702644,0.899928,0.153232
8.352e+007,0.828808,1.5568e+029,1.50598e+026,8.07625e+015,1.20379e+007,55317.9,0.00069408,0.898353,0.156672
8.4216e+007,0.835715,1.59093e+029,1.52938e+026,8.01945e+015,1.20167e+007,55025.9,0.000685559,0.896769,0.160151
8.4912e+007,0.842621,1.62544e+029,1.55275e+026,7.96265e+015,1.19954e+007,54733.3,0.000677085,0.895177,0.163669
8.5608e+007,0.849528,1.66034e+029,1.57608e+026,7.90586e+015,1.19739e+007,54440.3,0.000668657,0.893577,0.167225
8.6304e+007,0.856435,1.69561e+029,1.59937e+026,7.84909e+015,1.19524e+007,54146.8,0.000660277,0.891968,0.17082
8.7e+007,0.863342,1.73126e+029,1.62261e+026,7.79235e+015,1.19307e+007,53852.9,0.000651945,0.890352,0.174454
8.7696e+007,0.870248,1.76729e+029,1.6458e+026,7.73563e+015,1.19089e+007,53558.7,0.000643664,0.888727,0.178125
8.8392e+007,0.877155,1.80369e+029,1.66893e+026,7.67896e+015,1.18871e+007,53264.1,0.000635435,0.887095,0.181835
8.9088e+007,0.884062,1.84046e+029,1.69199e+026,7.62233e+015,1.18651e+007,52969.3,0.000627257,0.885455,0.185583
8.9784e+007,0.890969,1.87759e+029,1.71499e+026,7.56576e+015,1.1843e+007,52674.1,0.000619132,0.883807,0.189368
9.048e+007,0.897875,1.9151e+029,1.7379e+026,7.50924e+015,1.18208e+007,52378.8,0.000611061,0.882152,0.19319
9.1176e+007,0.904782,1.95297e+029,1.76074e+026,7.45279e+015,1.17986e+007,52083.2,0.000603046,0.88049,0.19705
9.1872e+007,0.911689,1.9912e+029,1.78349e+026,7.39642e+015,1.17762e+007,51787.4,0.000595086,0.87882,0.200946
9.2568e+007,0.918596,2.02979e+029,1.80615e+026,7.34013e+015,1.17537e+007,51491.5,0.000587182,0.877143,0.204879
9.3264e+007,0.925502,2.06873e+029,1.82871e+026,7.28392e+015,1.17312e+007,51195.5,0.000579336,0.875459,0.208849
9.396e+007,0.932409,2.10804e+029,1.85118e+026,7.2278e+015,1.17085e+007,50899.4,0.000571548,0.873768,0.212854
9.4656e+007,0.939316,2.14769e+029,1.87353e+026,7.17179e+015,1.16857e+007,50603.3,0.00056382,0.87207,0.216896
9.5352e+007,0.946222,2.1877e+029,1.89578e+026,7.11588e+015,1.16629e+007,50307.1,0.00055615,0.870366,0.220973
9.6048e+007,0.953129,2.22805e+029,1.91792e+026,7.06008e+015,1.164e+007,50011,0.000548541,0.868654,0.225086
9.6744e+007,0.960036,2.26874e+029,1.93993e+026,7.0044e+015,1.16169e+007,49714.9,0.000540992,0.866937,0.229233
9.744e+007,0.966943,2.30978e+029,1.96183e+026,6.94884e+015,1.15938e+007,49418.8,0.000533505,0.865212,0.233416
9.8136e+007,0.973849,2.35116e+029,1.9836e+026,6.89341e+015,1.15707e+007,49122.9,0.00052608,0.863482,0.237633
9.8832e+007,0.980756,2.39287e+029,2.00523e+026,6.83812e+015,1.15474e+007,48827.1,0.000518717,0.861745,0.241884
9.9528e+007,0.987663,2.43492e+029,2.02674e+026,6.78296e+015,1.1524e+007,48531.4,0.000511418,0.860002,0.24617
1.00224e+008,0.99457,2.4773e+029,2.0481e+026,6.72795e+015,1.15006e+007,48235.9,0.000504181,0.858253,0.250489
1.0092e+008,1.00148,2.52e+029,2.06933e+026,6.67309e+015,1.14771e+007,47940.6,0.000497009,0.856498,0.254841
1.01616e+008,1.00838,2.56303e+029,2.09041e+026,6.61839e+015,1.14535e+007,47645.5,0.000489901,0.854737,0.259227
1.02312e+008,1.01529,2.60638e+029,2.11134e+026,6.56384e+015,1.14298e+007,47350.7,0.000482857,0.852971,0.263645
1.03008e+008,1.0222,2.65005e+029,2.13212e+026,6.50946e+015,1.14061e+007,47056.2,0.000475878,0.851199,0.268096
1.03704e+008,1.0291,2.69404e+029,2.15275e+026,6.45526e+015,1.13822e+007,46762,0.000468965,0.849421,0.272579
1.044e+008,1.03601,2.73833e+029,2.17322e+026,6.40122e+015,1.13583e+007,46468.2,0.000462117,0.847638,0.277094
1.05096e+008,1.04292,2.78294e+029,2.19353e+026,6.34737e+015,1.13344e+007,46174.7,0.000455335,0.845849,0.28164
1.05792e+008,1.04982,2.82785e+029,2.21368e+026,6.2937e+015,1.13103e+007,45881.5,0.000448619,0.844056,0.286217
1.06488e+008,1.05673,2.87307e+029,2.23366e+026,6.24022e+015,1.12862e+007,45588.8,0.00044197,0.842257,0.290825
1.07184e+008,1.06364,2.91858e+029,2.25348e+026,6.18694e+015,1.12621e+007,45296.5,0.000435386,0.840453,0.295464
1.0788e+008,1.07054,2.96439e+029,2.27312e+026,6.13385e+015,1.12378e+007,45004.7,0.000428869,0.838644,0.300133
1.08576e+008,1.07745,3.01049e+029,2.2926e+026,6.08096e+015,1.12135e+007,44713.4,0.000422419,0.836831,0.304832
1.09272e+008,1.08436,3.05688e+029,2.3119e+026,6.02828e+015,1.11892e+007,44422.6,0.000416036,0.835013,0.30956
1.09968e+008,1.09126,3.10356e+029,2.33102e+026,5.97581e+015,1.11647e+007,44132.2,0.000409719,0.83319,0.314317
1.10664e+008,1.09817,3.15052e+029,2.34997e+026,5.92355e+015,1.11403e+007,43842.5,0.00040347,0.831362,0.319103
1.1136e+008,1.10508,3.19776e+029,2.36874e+026,5.87151e+015,1.11157e+007,43553.3,0.000397287,0.82953,0.323918
1.12056e+008,1.11198,3.24527e+029,2.38732e+026,5.8197e+015,1.10911e+007,43264.7,0.000391172,0.827694,0.328761
1.12752e+008,1.11889,3.29306e+029,2.40573e+026,5.7681e+015,1.10664e+007,42976.7,0.000385123,0.825853,0.333631
1.13448e+008,1.1258,3.34111e+029,2.42395e+026,5.71673e+015,1.10417e+007,42689.3,0.000379141,0.824008,0.338528
1.14144e+008,1.1327,3.38943e+029,2.44198e+026,5.6656e+015,1.10169e+007,42402.6,0.000373226,0.822159,0.343453
1.1484e+008,1.13961,3.43801e+029,2.45983e+026,5.6147e+015,1.09921e+007,42116.6,0.000367378,0.820307,0.348404
1.15536e+008,1.14652,3.48685e+029,2.47749e+026,5.56403e+015,1.09672e+007,41831.2,0.000361596,0.81845,0.353382
1.16232e+008,1.15342,3.53594e+029,2.49496e+026,5.51361e+015,1.09423e+007,41546.6,0.000355881,0.816589,0.358385
1.16928e+008,1.16033,3.58528e+029,2.51224e+026,5.46343e+015,1.09173e+007,41262.7,0.000350233,0.814725,0.363414
1.17624e+008,1.16724,3.63487e+029,2.52933e+026,5.4135e+015,1.08923e+007,40979.5,0.000344651,0.812857,0.368468
1.1832e+008,1.17414,3.6847e+029,2.54623e+026,5.36382e+015,1.08672e+007,40697.1,0.000339134,0.810986,0.373547
1.19016e+008,1.18105,3.73477e+029,2.56294e+026,5.31439e+015,1.08421e+007,40415.5,0.000333684,0.809111,0.37865
1.19712e+008,1.18796,3.78508e+029,2.57945e+026,5.26522e+015,1.08169e+007,40134.7,0.000328299,0.807232,0.383777
1.20408e+008,1.19486,3.83562e+029,2.59577e+026,5.2163e+015,1.07917e+007,39854.8,0.00032298,0.805351,0.388928
1.21104e+008,1.20177,3.88638e+029,2.6119e+026,5.16764e+015,1.07664e+007,39575.6,0.000317727,0.803466,0.394102
1.218e+008,1.20868,3.93737e+029,2.62784e+026,5.11925e+015,1.07412e+007,39297.3,0.000312538,0.801579,0.399298
