radius,xi,mass,luminosity,pressure,temperature,density,egr,theta,y
2.69352e+008,2.67291,3.10206e+030,2.42328e+027,7.93379e+014,6.33106e+006,12180.6,1.16926e-005,0.422071,1.50244
2.70048e+008,2.67981,3.10978e+030,2.42337e+027,7.82599e+014,6.30944e+006,12056.3,1.1416e-005,0.42063,1.50616
2.70744e+008,2.68672,3.11747e+030,2.42346e+027,7.71958e+014,6.28789e+006,11933.2,1.11458e-005,0.419192,1.50985
2.7144e+008,2.69363,3.12511e+030,2.42354e+027,7.61454e+014,6.26639e+006,11811.2,1.08817e-005,0.417759,1.51353
2.72136e+008,2.70053,3.13272e+030,2.42362e+027,7.51086e+014,6.24495e+006,11690.3,1.06238e-005,0.41633,1.51719
2.72832e+008,2.70744,3.14028e+030,2.4237e+027,7.40851e+014,6.22356e+006,11570.7,1.03717e-005,0.414904,1.52083
2.73528e+008,2.71435,3.14781e+030,2.42378e+027,7.30748e+014,6.20223e+006,11452.1,1.01255e-005,0.413482,1.52445
2.74224e+008,2.72125,3.15529e+030,2.42385e+027,7.20776e+014,6.18097e+006,11334.7,9.88489e-006,0.412064,1.52805
2.7492e+008,2.72816,3.16274e+030,2.42393e+027,7.10933e+014,6.15976e+006,11218.4,9.64987e-006,0.41065,1.53163
2.75616e+008,2.73507,3.17015e+030,2.424e+027,7.01218e+014,6.1386e+006,11103.2,9.42027e-006,0.40924,1.53519
2.76312e+008,2.74197,3.17752e+030,2.42407e+027,6.91628e+014,6.11751e+006,10989.2,9.19598e-006,0.407834,1.53874
2.77008e+008,2.74888,3.18485e+030,2.42413e+027,6.82163e+014,6.09647e+006,10876.2,8.97687e-006,0.406431,1.54226
2.77704e+008,2.75579,3.19215e+030,2.4242e+027,6.7282e+014,6.07549e+006,10764.3,8.76283e-006,0.405032,1.54577
2.784e+008,2.76269,3.1994e+030,2.42426e+027,6.63599e+014,6.05456e+006,10653.4,8.55375e-006,0.403637,1.54926
2.79096e+008,2.7696,3.20662e+030,2.42432e+027,6.54498e+014,6.0337e+006,10543.7,8.34952e-006,0.402246,1.55273
2.79792e+008,2.77651,3.21379e+030,2.42438e+027,6.45516e+014,6.01289e+006,10434.9,8.15001e-006,0.400859,1.55618
2.80488e+008,2.78341,3.22093e+030,2.42444e+027,6.36651e+014,5.99213e+006,10327.3,7.95515e-006,0.399476,1.55961
2.81184e+008,2.79032,3.22803e+030,2.42449e+027,6.27901e+014,5.97144e+006,10220.6,7.76481e-006,0.398096,1.56303
2.8188e+008,2.79723,3.23509e+030,2.42455e+027,6.19265e+014,5.9508e+006,10115,7.57889e-006,0.39672,1.56642
2.82576e+008,2.80413,3.24211e+030,2.4246e+027,6.10743e+014,5.93022e+006,10010.5,7.3973e-006,0.395348,1.5698
2.83272e+008,2.81104,3.2491e+030,2.42465e+027,6.02332e+014,5.9097e+006,9906.88,7.21994e-006,0.39398,1.57316
2.83968e+008,2.81795,3.25604e+030,2.4247e+027,5.94031e+014,5.88923e+006,9804.3,7.04671e-006,0.392615,1.5765
2.84664e+008,2.82485,3.26295e+030,2.42475e+027,5.85838e+014,5.86882e+006,9702.72,6.87753e-006,0.391255,1.57982
2.8536e+008,2.83176,3.26982e+030,2.4248e+027,5.77754e+014,5.84847e+006,9602.12,6.71229e-006,0.389898,1.58312
2.86056e+008,2.83867,3.27665e+030,2.42484e+027,5.69775e+014,5.82817e+006,9502.49,6.55091e-006,0.388545,1.58641
2.86752e+008,2.84557,3.28344e+030,2.42489e+027,5.61901e+014,5.80793e+006,9403.83,6.39331e-006,0.387195,1.58967
2.87448e+008,2.85248,3.2902e+030,2.42493e+027,5.5413e+014,5.78774e+006,9306.13,6.23939e-006,0.38585,1.59292
2.88144e+008,2.85939,3.29692e+030,2.42497e+027,5.46462e+014,5.76762e+006,9209.37,6.08908e-006,0.384508,1.59615
2.8884e+008,2.86629,3.3036e+030,2.42501e+027,5.38895e+014,5.74754e+006,9113.56,5.94228e-006,0.38317,1.59937
2.89536e+008,2.8732,3.31024e+030,2.42505e+027,5.31428e+014,5.72753e+006,9018.68,5.79894e-006,0.381835,1.60256
2.90232e+008,2.88011,3.31685e+030,2.42509e+027,5.24059e+014,5.70757e+006,8924.73,5.65895e-006,0.380505,1.60574
2.90928e+008,2.88701,3.32342e+030,2.42512e+027,5.16787e+014,5.68767e+006,8831.69,5.52225e-006,0.379178,1.60889
2.91624e+008,2.89392,3.32995e+030,2.42516e+027,5.09611e+014,5.66782e+006,8739.55,5.38877e-006,0.377855,1.61203
2.9232e+008,2.90083,3.33644e+030,2.42519e+027,5.02531e+014,5.64803e+006,8648.32,5.25842e-006,0.376535,1.61516
2.93016e+008,2.90773,3.3429e+030,2.42523e+027,4.95543e+014,5.62829e+006,8557.98,5.13114e-006,0.37522,1.61826
2.93712e+008,2.91464,3.34932e+030,2.42526e+027,4.88649e+014,5.60861e+006,8468.52,5.00687e-006,0.373908,1.62135
2.94408e+008,2.92155,3.3557e+030,2.42529e+027,4.81846e+014,5.58899e+006,8379.94,4.88552e-006,0.372599,1.62441
2.95104e+008,2.92845,3.36204e+030,2.42532e+027,4.75133e+014,5.56942e+006,8292.23,4.76702e-006,0.371295,1.62747
2.958e+008,2.93536,3.36835e+030,2.42535e+027,4.68509e+014,5.54991e+006,8205.38,4.65133e-006,0.369994,1.6305
2.96496e+008,2.94227,3.37462e+030,2.42538e+027,4.61973e+014,5.53045e+006,8119.38,4.53838e-006,0.368697,1.63351
2.97192e+008,2.94918,3.38086e+030,2.42541e+027,4.55524e+014,5.51105e+006,8034.22,4.42809e-006,0.367403,1.63651
2.97888e+008,2.95608,3.38706e+030,2.42544e+027,4.49161e+014,5.4917e+006,7949.9,4.32041e-006,0.366113,1.63949
2.98584e+008,2.96299,3.39322e+030,2.42546e+027,4.42883e+014,5.47241e+006,7866.41,4.21528e-006,0.364827,1.64245
2.9928e+008,2.9699,3.39935e+030,2.42549e+027,4.36688e+014,5.45317e+006,7783.74,4.11264e-006,0.363545,1.6454
2.99976e+008,2.9768,3.40544e+030,2.42551e+027,4.30576e+014,5.43399e+006,7701.89,4.01243e-006,0.362266,1.64833
3.00672e+008,2.98371,3.41149e+030,2.42554e+027,4.24545e+014,5.41486e+006,7620.84,3.9146e-006,0.360991,1.65124
3.01368e+008,2.99062,3.41751e+030,2.42556e+027,4.18595e+014,5.39579e+006,7540.59,3.8191e-006,0.359719,1.65413
3.02064e+008,2.99752,3.42349e+030,2.42558e+027,4.12725e+014,5.37677e+006,7461.14,3.72586e-006,0.358451,1.65701
3.0276e+008,3.00443,3.42944e+030,2.4256e+027,4.06932e+014,5.3578e+006,7382.47,3.63484e-006,0.357187,1.65987
3.03456e+008,3.01134,3.43535e+030,2.42563e+027,4.01218e+014,5.33889e+006,7304.58,3.54598e-006,0.355926,1.66271
3.04152e+008,3.01824,3.44123e+030,2.42565e+027,3.9558e+014,5.32004e+006,7227.46,3.45924e-006,0.354669,1.66553
3.04848e+008,3.02515,3.44707e+030,2.42567e+027,3.90017e+014,5.30124e+006,7151.1,3.37457e-006,0.353416,1.66834
3.05544e+008,3.03206,3.45287e+030,2.42569e+027,3.8453e+014,5.28249e+006,7075.5,3.29191e-006,0.352166,1.67113
3.0624e+008,3.03896,3.45864e+030,2.4257e+027,3.79115e+014,5.2638e+006,7000.65,3.21123e-006,0.35092,1.6739
3.06936e+008,3.04587,3.46438e+030,2.42572e+027,3.73774e+014,5.24516e+006,6926.55,3.13247e-006,0.349677,1.67666
3.07632e+008,3.05278,3.47008e+030,2.42574e+027,3.68504e+014,5.22657e+006,6853.18,3.05559e-006,0.348438,1.6794
3.08328e+008,3.05968,3.47574e+030,2.42576e+027,3.63306e+014,5.20804e+006,6780.54,2.98055e-006,0.347203,1.68212
3.09024e+008,3.06659,3.48137e+030,2.42577e+027,3.58177e+014,5.18956e+006,6708.62,2.90731e-006,0.345971,1.68483
3.0972e+008,3.0735,3.48697e+030,2.42579e+027,3.53117e+014,5.17114e+006,6637.41,2.83582e-006,0.344742,1.68752
3.10416e+008,3.0804,3.49253e+030,2.42581e+027,3.48125e+014,5.15276e+006,6566.92,2.76604e-006,0.343518,1.69019
3.11112e+008,3.08731,3.49806e+030,2.42582e+027,3.43201e+014,5.13444e+006,6497.13,2.69793e-006,0.342296,1.69285
3.11808e+008,3.09422,3.50355e+030,2.42583e+027,3.38343e+014,5.11618e+006,6428.04,2.63146e-006,0.341079,1.69549
3.12504e+008,3.10112,3.50901e+030,2.42585e+027,3.33551e+014,5.09797e+006,6359.63,2.56658e-006,0.339864,1.69811
3.132e+008,3.10803,3.51444e+030,2.42586e+027,3.28824e+014,5.07981e+006,6291.91,2.50326e-006,0.338654,1.70072
3.13896e+008,3.11494,3.51983e+030,2.42588e+027,3.2416e+014,5.0617e+006,6224.86,2.44147e-006,0.337447,1.70331
3.14592e+008,3.12184,3.52518e+030,2.42589e+027,3.1956e+014,5.04364e+006,6158.49,2.38116e-006,0.336243,1.70589
3.15288e+008,3.12875,3.53051e+030,2.4259e+027,3.15022e+014,5.02564e+006,6092.78,2.32229e-006,0.335043,1.70844
3.15984e+008,3.13566,3.5358e+030,2.42591e+027,3.10545e+014,5.00769e+006,6027.73,2.26485e-006,0.333846,1.71099
3.1668e+008,3.14256,3.54105e+030,2.42593e+027,3.06129e+014,4.98979e+006,5963.33,2.20879e-006,0.332653,1.71351
3.17376e+008,3.14947,3.54628e+030,2.42594e+027,3.01773e+014,4.97195e+006,5899.57,2.15408e-006,0.331463,1.71602
3.18072e+008,3.15638,3.55147e+030,2.42595e+027,2.97477e+014,4.95415e+006,5836.46,2.1007e-006,0.330277,1.71852
3.18768e+008,3.16328,3.55663e+030,2.42596e+027,2.93238e+014,4.93641e+006,5773.98,2.0486e-006,0.329094,1.721
3.19464e+008,3.17019,3.56175e+030,2.42597e+027,2.89057e+014,4.91872e+006,5712.13,1.99776e-006,0.327915,1.72346
3.2016e+008,3.1771,3.56684e+030,2.42598e+027,2.84933e+014,4.90108e+006,5650.9,1.94815e-006,0.326739,1.72591
3.20856e+008,3.184,3.5719e+030,2.42599e+027,2.80866e+014,4.8835e+006,5590.28,1.89974e-006,0.325566,1.72834
3.21552e+008,3.19091,3.57693e+030,2.426e+027,2.76853e+014,4.86596e+006,5530.28,1.8525e-006,0.324397,1.73075
3.22248e+008,3.19782,3.58192e+030,2.42601e+027,2.72895e+014,4.84848e+006,5470.88,1.8064e-006,0.323232,1.73315
3.22944e+008,3.20472,3.58688e+030,2.42602e+027,2.68992e+014,4.83104e+006,5412.08,1.76142e-006,0.32207,1.73554
3.2364e+008,3.21163,3.59181e+030,2.42602e+027,2.65141e+014,4.81366e+006,5353.87,1.71754e-006,0.320911,1.73791
3.24336e+008,3.21854,3.59671e+030,2.42603e+027,2.61343e+014,4.79633e+006,5296.25,1.67472e-006,0.319755,1.74026
3.25032e+008,3.22544,3.60158e+030,2.42604e+027,2.57597e+014,4.77905e+006,5239.21,1.63293e-006,0.318603,1.7426
3.25728e+008,3.23235,3.60641e+030,2.42605e+027,2.53903e+014,4.76182e+006,5182.75,1.59217e-006,0.317455,1.74492
3.26424e+008,3.23926,3.61121e+030,2.42606e+027,2.50258e+014,4.74464e+006,5126.86,1.55239e-006,0.316309,1.74723
3.2712e+008,3.24616,3.61598e+030,2.42606e+027,2.46664e+014,4.72751e+006,5071.53,1.51358e-006,0.315168,1.74952
3.27816e+008,3.25307,3.62072e+030,2.42607e+027,2.43119e+014,4.71043e+006,5016.77,1.47572e-006,0.314029,1.7518
3.28512e+008,3.25998,3.62543e+030,2.42608e+027,2.39622e+014,4.69341e+006,4962.56,1.43878e-006,0.312894,1.75406
3.29208e+008,3.26688,3.63011e+030,2.42608e+027,2.36174e+014,4.67643e+006,4908.9,1.40274e-006,0.311762,1.75631
3.29904e+008,3.27379,3.63475e+030,2.42609e+027,2.32773e+014,4.6595e+006,4855.78,1.36758e-006,0.310633,1.75854
3.306e+008,3.2807,3.63937e+030,2.4261e+027,2.29418e+014,4.64262e+006,4803.2,1.33328e-006,0.309508,1.76076
3.31296e+008,3.28761,3.64395e+030,2.4261e+027,2.2611e+014,4.62579e+006,4751.16,1.29981e-006,0.308386,1.76296
3.31992e+008,3.29451,3.64851e+030,2.42611e+027,2.22847e+014,4.60901e+006,4699.64,1.26716e-006,0.307268,1.76515
3.32688e+008,3.30142,3.65303e+030,2.42611e+027,2.19629e+014,4.59228e+006,4648.65,1.23532e-006,0.306152,1.76732
3.33384e+008,3.30833,3.65752e+030,2.42612e+027,2.16455e+014,4.5756e+006,4598.18,1.20425e-006,0.30504,1.76948
3.3408e+008,3.31523,3.66199e+030,2.42613e+027,2.13325e+014,4.55897e+006,4548.22,1.17394e-006,0.303931,1.77163
3.34776e+008,3.32214,3.66642e+030,2.42613e+027,2.10238e+014,4.54239e+006,4498.77,1.14437e-006,0.302826,1.77376
3.35472e+008,3.32905,3.67082e+030,2.42614e+027,2.07194e+014,4.52585e+006,4449.83,1.11553e-006,0.301724,1.77587
3.36168e+008,3.33595,3.6752e+030,2.42614e+027,2.04192e+014,4.50937e+006,4401.38,1.0874e-006,0.300625,1.77797
3.36864e+008,3.34286,3.67954e+030,2.42614e+027,2.01231e+014,4.49293e+006,4353.43,1.05996e-006,0.299529,1.78006
3.3756e+008,3.34977,3.68385e+030,2.42615e+027,1.98311e+014,4.47655e+006,4305.96,1.03319e-006,0.298436,1.78213
3.38256e+008,3.35667,3.68814e+030,2.42615e+027,1.95432e+014,4.46021e+006,4258.99,1.00708e-006,0.297347,1.78419
3.38952e+008,3.36358,3.69239e+030,2.42616e+027,1.92592e+014,4.44392e+006,4212.49,9.81608e-007,0.296261,1.78623
3.39648e+008,3.37049,3.69662e+030,2.42616e+027,1.89792e+014,4.42767e+006,4166.47,9.56767e-007,0.295178,1.78827
3.40344e+008,3.37739,3.70082e+030,2.42617e+027,1.8703e+014,4.41148e+006,4120.91,9.32537e-007,0.294099,1.79028
3.4104e+008,3.3843,3.70498e+030,2.42617e+027,1.84307e+014,4.39533e+006,4075.83,9.08905e-007,0.293022,1.79228
3.41736e+008,3.39121,3.70912e+030,2.42617e+027,1.81621e+014,4.37923e+006,4031.21,8.85855e-007,0.291949,1.79427
3.42432e+008,3.39811,3.71323e+030,2.42618e+027,1.78973e+014,4.36318e+006,3987.04,8.63374e-007,0.290879,1.79625
3.43128e+008,3.40502,3.71732e+030,2.42618e+027,1.76361e+014,4.34718e+006,3943.33,8.41449e-007,0.289812,1.79821
3.43824e+008,3.41193,3.72137e+030,2.42618e+027,1.73786e+014,4.33122e+006,3900.06,8.20065e-007,0.288748,1.80016
3.4452e+008,3.41883,3.7254e+030,2.42619e+027,1.71247e+014,4.31531e+006,3857.24,7.99209e-007,0.287687,1.80209
3.45216e+008,3.42574,3.72939e+030,2.42619e+027,1.68743e+014,4.29945e+006,3814.86,7.7887e-007,0.28663,1.80401
3.45912e+008,3.43265,3.73336e+030,2.42619e+027,1.66273e+014,4.28363e+006,3772.92,7.59034e-007,0.285575,1.80592
3.46608e+008,3.43955,3.73731e+030,2.4262e+027,1.63839e+014,4.26786e+006,3731.4,7.39689e-007,0.284524,1.80781
3.47304e+008,3.44646,3.74122e+030,2.4262e+027,1.61438e+014,4.25214e+006,3690.32,7.20824e-007,0.283476,1.80969
3.48e+008,3.45337,3.74511e+030,2.4262e+027,1.5907e+014,4.23646e+006,3649.65,7.02427e-007,0.282431,1.81156
3.48696e+008,3.46027,3.74897e+030,2.4262e+027,1.56736e+014,4.22083e+006,3609.41,6.84486e-007,0.281389,1.81341
3.49392e+008,3.46718,3.7528e+030,2.42621e+027,1.54434e+014,4.20525e+006,3569.58,6.66992e-007,0.28035,1.81525
3.50088e+008,3.47409,3.7566e+030,2.42621e+027,1.52164e+014,4.18971e+006,3530.16,6.49932e-007,0.279314,1.81708
3.50784e+008,3.48099,3.76038e+030,2.42621e+027,1.49926e+014,4.17422e+006,3491.15,6.33296e-007,0.278282,1.8189
3.5148e+008,3.4879,3.76413e+030,2.42621e+027,1.47719e+014,4.15878e+006,3452.54,6.17074e-007,0.277252,1.8207
3.52176e+008,3.49481,3.76786e+030,2.42622e+027,1.45544e+014,4.14338e+006,3414.33,6.01256e-007,0.276225,1.82249
3.52872e+008,3.50171,3.77155e+030,2.42622e+027,1.43398e+014,4.12802e+006,3376.51,5.85832e-007,0.275202,1.82426
3.53568e+008,3.50862,3.77522e+030,2.42622e+027,1.41283e+014,4.11272e+006,3339.09,5.70793e-007,0.274181,1.82603
3.54264e+008,3.51553,3.77887e+030,2.42622e+027,1.39197e+014,4.09745e+006,3302.05,5.56129e-007,0.273164,1.82778
3.5496e+008,3.52243,3.78249e+030,2.42623e+027,1.37141e+014,4.08224e+006,3265.39,5.41831e-007,0.272149,1.82951
3.55656e+008,3.52934,3.78608e+030,2.42623e+027,1.35114e+014,4.06706e+006,3229.12,5.27891e-007,0.271138,1.83124
3.56352e+008,3.53625,3.78964e+030,2.42623e+027,1.33114e+014,4.05194e+006,3193.22,5.14299e-007,0.270129,1.83295
3.57048e+008,3.54315,3.79319e+030,2.42623e+027,1.31144e+014,4.03685e+006,3157.69,5.01047e-007,0.269124,1.83465
3.57744e+008,3.55006,3.7967e+030,2.42623e+027,1.292e+014,4.02182e+006,3122.54,4.88126e-007,0.268121,1.83634
3.5844e+008,3.55697,3.80019e+030,2.42623e+027,1.27284e+014,4.00682e+006,3087.74,4.75529e-007,0.267121,1.83802
3.59136e+008,3.56387,3.80365e+030,2.42624e+027,1.25395e+014,3.99187e+006,3053.31,4.63248e-007,0.266125,1.83968
3.59832e+008,3.57078,3.80709e+030,2.42624e+027,1.23533e+014,3.97697e+006,3019.24,4.51276e-007,0.265131,1.84133
3.60528e+008,3.57769,3.8105e+030,2.42624e+027,1.21697e+014,3.96211e+006,2985.52,4.39603e-007,0.26414,1.84297
3.61224e+008,3.58459,3.81389e+030,2.42624e+027,1.19887e+014,3.94729e+006,2952.15,4.28224e-007,0.263153,1.8446
3.6192e+008,3.5915,3.81725e+030,2.42624e+027,1.18102e+014,3.93252e+006,2919.13,4.17131e-007,0.262168,1.84621
3.62616e+008,3.59841,3.82059e+030,2.42624e+027,1.16343e+014,3.91779e+006,2886.45,4.06317e-007,0.261186,1.84782
3.63312e+008,3.60531,3.82391e+030,2.42624e+027,1.14608e+014,3.9031e+006,2854.12,3.95775e-007,0.260207,1.84941
3.64008e+008,3.61222,3.8272e+030,2.42625e+027,1.12898e+014,3.88846e+006,2822.12,3.85498e-007,0.259231,1.85099
3.64704e+008,3.61913,3.83046e+030,2.42625e+027,1.11212e+014,3.87386e+006,2790.45,3.75481e-007,0.258258,1.85256
3.654e+008,3.62604,3.8337e+030,2.42625e+027,1.0955e+014,3.85931e+006,2759.11,3.65716e-007,0.257287,1.85411
3.66096e+008,3.63294,3.83692e+030,2.42625e+027,1.07912e+014,3.8448e+006,2728.11,3.56197e-007,0.25632,1.85566
3.66792e+008,3.63985,3.84011e+030,2.42625e+027,1.06296e+014,3.83033e+006,2697.42,3.46919e-007,0.255355,1.85719
3.67488e+008,3.64676,3.84328e+030,2.42625e+027,1.04704e+014,3.8159e+006,2667.06,3.37876e-007,0.254393,1.85871
3.68184e+008,3.65366,3.84642e+030,2.42625e+027,1.03134e+014,3.80152e+006,2637.01,3.29061e-007,0.253435,1.86022
3.6888e+008,3.66057,3.84954e+030,2.42625e+027,1.01587e+014,3.78718e+006,2607.28,3.20469e-007,0.252478,1.86172
3.69576e+008,3.66748,3.85264e+030,2.42625e+027,1.00061e+014,3.77288e+006,2577.86,3.12095e-007,0.251525,1.86321
3.70272e+008,3.67438,3.85571e+030,2.42626e+027,9.85575e+013,3.75862e+006,2548.75,3.03933e-007,0.250575,1.86468
3.70968e+008,3.68129,3.85876e+030,2.42626e+027,9.70751e+013,3.74441e+006,2519.94,2.95978e-007,0.249627,1.86615
3.71664e+008,3.6882,3.86179e+030,2.42626e+027,9.56137e+013,3.73024e+006,2491.44,2.88225e-007,0.248682,1.8676
3.7236e+008,3.6951,3.86479e+030,2.42626e+027,9.41732e+013,3.71611e+006,2463.23,2.80669e-007,0.24774,1.86905
3.73056e+008,3.70201,3.86778e+030,2.42626e+027,9.27533e+013,3.70202e+006,2435.32,2.73305e-007,0.246801,1.87048
3.73752e+008,3.70892,3.87073e+030,2.42626e+027,9.13535e+013,3.68797e+006,2407.71,2.66128e-007,0.245865,1.8719
3.74448e+008,3.71582,3.87367e+030,2.42626e+027,8.99737e+013,3.67397e+006,2380.38,2.59134e-007,0.244931,1.87331
3.75144e+008,3.72273,3.87658e+030,2.42626e+027,8.86137e+013,3.66e+006,2353.34,2.52318e-007,0.244,1.87471
3.7584e+008,3.72964,3.87947e+030,2.42626e+027,8.7273e+013,3.64608e+006,2326.59,2.45675e-007,0.243072,1.8761
3.76536e+008,3.73654,3.88234e+030,2.42626e+027,8.59516e+013,3.6322e+006,2300.12,2.39202e-007,0.242147,1.87747
3.77232e+008,3.74345,3.88519e+030,2.42626e+027,8.4649e+013,3.61836e+006,2273.93,2.32895e-007,0.241224,1.87884
3.77928e+008,3.75036,3.88801e+030,2.42626e+027,8.33651e+013,3.60456e+006,2248.01,2.26748e-007,0.240304,1.8802
3.78624e+008,3.75726,3.89082e+030,2.42626e+027,8.20995e+013,3.5908e+006,2222.37,2.20758e-007,0.239387,1.88154
3.7932e+008,3.76417,3.8936e+030,2.42627e+027,8.08521e+013,3.57708e+006,2196.99,2.14922e-007,0.238472,1.88288
3.80016e+008,3.77108,3.89636e+030,2.42627e+027,7.96226e+013,3.56341e+006,2171.89,2.09235e-007,0.23756,1.8842
3.80712e+008,3.77798,3.8991e+030,2.42627e+027,7.84107e+013,3.54977e+006,2147.05,2.03694e-007,0.236651,1.88552
3.81408e+008,3.78489,3.90181e+030,2.42627e+027,7.72163e+013,3.53617e+006,2122.47,1.98295e-007,0.235745,1.88682
3.82104e+008,3.7918,3.90451e+030,2.42627e+027,7.6039e+013,3.52262e+006,2098.15,1.93034e-007,0.234841,1.88812
3.828e+008,3.7987,3.90718e+030,2.42627e+027,7.48786e+013,3.5091e+006,2074.09,1.87909e-007,0.23394,1.8894
3.83496e+008,3.80561,3.90983e+030,2.42627e+027,7.37349e+013,3.49562e+006,2050.29,1.82915e-007,0.233042,1.89067
3.84192e+008,3.81252,3.91247e+030,2.42627e+027,7.26077e+013,3.48219e+006,2026.73,1.78049e-007,0.232146,1.89194
3.84888e+008,3.81942,3.91508e+030,2.42627e+027,7.14967e+013,3.46879e+006,2003.43,1.73309e-007,0.231253,1.89319
3.85584e+008,3.82633,3.91767e+030,2.42627e+027,7.04017e+013,3.45543e+006,1980.38,1.68691e-007,0.230362,1.89444
3.8628e+008,3.83324,3.92024e+030,2.42627e+027,6.93226e+013,3.44211e+006,1957.56,1.64192e-007,0.229474,1.89567
3.86976e+008,3.84014,3.92279e+030,2.42627e+027,6.8259e+013,3.42883e+006,1934.99,1.59809e-007,0.228589,1.89689
3.87672e+008,3.84705,3.92532e+030,2.42627e+027,6.72107e+013,3.41559e+006,1912.67,1.55539e-007,0.227706,1.89811
3.88368e+008,3.85396,3.92782e+030,2.42627e+027,6.61777e+013,3.40239e+006,1890.57,1.51379e-007,0.226826,1.89931
3.89064e+008,3.86086,3.93031e+030,2.42627e+027,6.51595e+013,3.38923e+006,1868.72,1.47327e-007,0.225949,1.90051
3.8976e+008,3.86777,3.93278e+030,2.42627e+027,6.41561e+013,3.3761e+006,1847.09,1.4338e-007,0.225074,1.90169
3.90456e+008,3.87468,3.93523e+030,2.42627e+027,6.31672e+013,3.36302e+006,1825.7,1.39535e-007,0.224201,1.90287
3.91152e+008,3.88158,3.93766e+030,2.42627e+027,6.21927e+013,3.34997e+006,1804.53,1.35789e-007,0.223331,1.90403
3.91848e+008,3.88849,3.94007e+030,2.42627e+027,6.12323e+013,3.33696e+006,1783.59,1.32141e-007,0.222464,1.90519
3.92544e+008,3.8954,3.94246e+030,2.42627e+027,6.02858e+013,3.32399e+006,1762.87,1.28587e-007,0.2216,1.90634
3.9324e+008,3.9023,3.94483e+030,2.42627e+027,5.93531e+013,3.31106e+006,1742.38,1.25126e-007,0.220737,1.90748
3.93936e+008,3.90921,3.94718e+030,2.42627e+027,5.84339e+013,3.29817e+006,1722.1,1.21755e-007,0.219878,1.90861
3.94632e+008,3.91612,3.94952e+030,2.42627e+027,5.75281e+013,3.28531e+006,1702.04,1.18471e-007,0.219021,1.90973
3.95328e+008,3.92302,3.95183e+030,2.42627e+027,5.66355e+013,3.27249e+006,1682.2,1.15273e-007,0.218166,1.91084
3.96024e+008,3.92993,3.95412e+030,2.42628e+027,5.57559e+013,3.25971e+006,1662.56,1.12158e-007,0.217314,1.91194
3.9672e+008,3.93684,3.9564e+030,2.42628e+027,5.48891e+013,3.24697e+006,1643.14,1.09124e-007,0.216464,1.91303
3.97416e+008,3.94374,3.95866e+030,2.42628e+027,5.40349e+013,3.23426e+006,1623.93,1.0617e-007,0.215617,1.91411
3.98112e+008,3.95065,3.96089e+030,2.42628e+027,5.31933e+013,3.22159e+006,1604.92,1.03293e-007,0.214773,1.91519
3.98808e+008,3.95756,3.96311e+030,2.42628e+027,5.23639e+013,3.20896e+006,1586.11,1.00491e-007,0.213931,1.91626
3.99504e+008,3.96447,3.96532e+030,2.42628e+027,5.15466e+013,3.19636e+006,1567.51,9.77621e-008,0.213091,1.91731
4.002e+008,3.97137,3.9675e+030,2.42628e+027,5.07412e+013,3.18381e+006,1549.1,9.51049e-008,0.212254,1.91836
4.00896e+008,3.97828,3.96966e+030,2.42628e+027,4.99477e+013,3.17128e+006,1530.9,9.25174e-008,0.211419,1.9194
4.01592e+008,3.98519,3.97181e+030,2.42628e+027,4.91658e+013,3.1588e+006,1512.89,8.99977e-008,0.210587,1.92043
4.02288e+008,3.99209,3.97394e+030,2.42628e+027,4.83953e+013,3.14635e+006,1495.07,8.75442e-008,0.209757,1.92145
4.02984e+008,3.999,3.97605e+030,2.42628e+027,4.76362e+013,3.13394e+006,1477.45,8.51551e-008,0.208929,1.92247
4.0368e+008,4.00591,3.97815e+030,2.42628e+027,4.68882e+013,3.12156e+006,1460.02,8.28289e-008,0.208104,1.92347
4.04376e+008,4.01281,3.98022e+030,2.42628e+027,4.61511e+013,3.10922e+006,1442.77,8.05639e-008,0.207282,1.92447
4.05072e+008,4.01972,3.98228e+030,2.42628e+027,4.54249e+013,3.09692e+006,1425.71,7.83586e-008,0.206461,1.92546
4.05768e+008,4.02663,3.98432e+030,2.42628e+027,4.47094e+013,3.08465e+006,1408.83,7.62114e-008,0.205643,1.92644
4.06464e+008,4.03353,3.98635e+030,2.42628e+027,4.40045e+013,3.07242e+006,1392.14,7.41209e-008,0.204828,1.92741
4.0716e+008,4.04044,3.98835e+030,2.42628e+027,4.33099e+013,3.06022e+006,1375.63,7.20856e-008,0.204015,1.92837
4.07856e+008,4.04735,3.99034e+030,2.42628e+027,4.26255e+013,3.04806e+006,1359.29,7.01041e-008,0.203204,1.92933
4.08552e+008,4.05425,3.99232e+030,2.42628e+027,4.19513e+013,3.03594e+006,1343.13,6.81751e-008,0.202396,1.93027
4.09248e+008,4.06116,3.99427e+030,2.42628e+027,4.1287e+013,3.02385e+006,1327.15,6.62971e-008,0.20159,1.93121
4.09944e+008,4.06807,3.99621e+030,2.42628e+027,4.06325e+013,3.01179e+006,1311.34,6.44689e-008,0.200786,1.93214
4.1064e+008,4.07497,3.99814e+030,2.42628e+027,3.99877e+013,2.99977e+006,1295.7,6.26893e-008,0.199985,1.93307
4.11336e+008,4.08188,4.00004e+030,2.42628e+027,3.93525e+013,2.98778e+006,1280.23,6.09569e-008,0.199186,1.93398
